Timestamp,volume
1438606459772,1
1438606474929,1
1438606478611,1
1438606485071,3
1438606490188,3
1438606502972,2
1438606505731,1
1438606509105,1
1438606527920,1
1438606529766,1
1438606530585,1
1438606532226,1
1438606553391,1
1438606566581,1
1438606583041,1
1438606589487,1
1438606600634,1
1438606602879,2
1438606610346,2
1438606611675,2
1438606628154,1
1438606664603,1
1438606665939,1
1438606684033,1
1438606689765,1
1438606700507,2
1438606704190,1
1438606708586,1
1438606713396,1
1438606727819,2
1438606741644,3
1438606741747,4
1438606751155,1
1438606776335,1
1438606781147,1
1438606788626,1
1438606806144,1
1438606825071,1
1438606829770,10
1438606830793,2
1438606843620,3
1438606867570,1
1438606880254,1
1438606880484,1
1438606881508,1
1438606884881,2
1438606889897,1
1438606904936,2
1438606905039,7
1438606934737,1
1438606955910,1
1438606957546,2
1438606963686,2
1438606965942,1
1438606969421,1
1438606987118,2
1438606989473,1
1438606994180,1
1438606995617,1
1438607015039,3
1438607019746,1
1438607019952,3
1438607025067,1
1438607049150,2
1438607060616,2
1438607078232,1
1438607083146,1
1438607085087,1
1438607099925,1
1438607101150,3
1438607114653,1
1438607116390,2
1438607116697,1
1438607121711,2
1438607122530,1
1438607124983,2
1438607132859,2
1438607134394,1
1438607160486,1
1438607178200,2
1438607179529,1
1438607181274,1
1438607207057,1
1438607208086,1
1438607220475,2
1438607226258,1
1438607241097,4
1438607253691,4
1438607256456,1
1438607267826,2
1438607272028,1
1438607274381,1
1438607278375,1
1438607286048,5
1438607287374,1
1438607298520,1
1438607309886,1
1438607336278,1
1438607342008,1
1438607343646,3
1438607345280,1
1438607346811,1
1438607348856,2
1438607352229,2
1438607357953,1
1438607359996,3
1438607389067,1
1438607396538,1
1438607401960,1
1438607411470,2
1438607415218,1
1438607419000,2
1438607421249,2
1438607446751,1
1438607459527,2
1438607475184,1
1438607476819,3
1438607486338,1
1438607495860,2
1438607496270,2
1438607518898,1
1438607525345,1
1438607532818,2
1438607537519,1
1438607543143,1
1438607554917,2
1438607576899,1
1438607582634,3
1438607583763,1
1438607601778,1
1438607602799,1
1438607619026,1
1438607657023,1
1438607659485,1
1438607671661,2
1438607672377,1
1438607673298,2
1438607682497,2
1438607684235,2
1438607686692,1
1438607691300,1
1438607711368,2
1438607713625,1
1438607714238,2
1438607720382,1
1438607720690,1
1438607729086,1
1438607729291,2
1438607732874,1
1438607736972,1
1438607739017,1
1438607741069,1
1438607750797,1
1438607751819,1
1438607759094,1
1438607768312,1
1438607789279,1
1438607790614,1
1438607804184,2
1438607804698,1
1438607805107,14
1438607808792,2
1438607810941,1
1438607813090,1
1438607813196,4
1438607827924,2
1438607832117,1
1438607840311,1
1438607853922,1
1438607869084,3
1438607874608,7
1438607878285,2
1438607879921,1
1438607888114,1
1438607892824,2
1438607892927,2
1438607900796,1
1438607915116,2
1438607916141,1
1438607922591,1
1438607931697,1
1438607936603,2
1438607958703,2
1438607979302,1
1438607990855,1
1438608000445,3
1438608012522,1
1438608029599,1
1438608042098,2
1438608052946,2
1438608070432,1
1438608071454,1
1438608081159,1
1438608118713,1
1438608129980,1
1438608153621,1
1438608164360,1
1438608167648,1
1438608172757,1
1438608176554,4
1438608202329,1
1438608206010,1
1438608211661,2
1438608214010,2
1438608219934,1
1438608224753,1
1438608238686,1
1438608248916,1
1438608262631,1
1438608270414,1
1438608293740,1
1438608307982,1
1438608315452,2
1438608315863,1
1438608323221,2
1438608324040,1
1438608371400,2
1438608395520,1
1438608399919,1
1438608410348,1
1438608425496,1
1438608453821,1
1438608457197,1
1438608468044,3
1438608483587,3
1438608483793,1
1438608493006,1
1438608493211,1
1438608496996,2
1438608525533,1
1438608546088,2
1438608562054,2
1438608565731,3
1438608577503,1
1438608586199,2
1438608590601,1
1438608621700,2
1438608626711,1
1438608627735,1
1438608632950,1
1438608642661,1
1438608647159,1
1438608647876,1
1438608653300,2
1438608655959,2
1438608665976,3
1438608701860,1
1438608712805,2
1438608741444,1
1438608750763,1
1438608751818,1
1438608754788,1
1438608781461,1
1438608804367,1
1438608807333,1
1438608844998,1
1438608864135,1
1438608869859,8
1438608882754,2
1438608889197,1
1438608893912,2
1438608919516,2
1438608922586,1
1438608967681,1
1438608978526,1
1438609045508,1
1438609053704,2
1438609059124,1
1438609069037,1
1438609078242,2
1438609084501,2
1438609091567,1
1438609095354,5
1438609103129,2
1438609107523,1
1438609110901,2
1438609145799,1
1438609149171,1
1438609176379,1
1438609194599,2
1438609198687,1
1438609205950,2
1438609221182,3
1438609245027,1
1438609293851,1
1438609299170,1
1438609300702,2
1438609304795,1
1438609307051,1
1438609313191,1
1438609319527,1
1438609321161,1
1438609328623,2
1438609339660,3
1438609380863,2
1438609381170,1
1438609382295,1
1438609391605,4
1438609411476,1
1438609413013,1
1438609426617,1
1438609431523,1
1438609437556,2
1438609445025,2
1438609493608,1
1438609515794,2
1438609527147,1
1438609537784,2
1438609538807,2
1438609555780,1
1438609556698,1
1438609573079,1
1438609586674,2
1438609597004,2
1438609605605,1
1438609625964,2
1438609631380,1
1438609644794,2
1438609649187,1
1438609656767,2
1438609660443,1
1438609667910,1
1438609674354,1
1438609677939,1
1438609689321,1
1438609689627,1
1438609695462,2
1438609706310,1
1438609714602,1
1438609719918,3
1438609727394,2
1438609751188,1
1438609765193,2
1438609771123,1
1438609788226,1
1438609788943,3
1438609802870,1
1438609804612,2
1438609810946,2
1438609835418,1
1438609857408,1
1438609873561,1
1438609874888,1
1438609890747,5
1438609890857,2
1438609892487,3
1438609904034,2
1438609907005,1
1438609930335,1
1438609964925,17
1438609969741,3
1438609970557,1
1438609974259,1
1438609980908,1
1438609983785,2
1438610003519,1
1438610021944,3
1438610025315,2
1438610034533,1
1438610051840,1
1438610065875,1
1438610072326,2
1438610073659,2
1438610088926,2
1438610113166,1
1438610146498,1
1438610147520,1
1438610183735,1
1438610191407,2
1438610191612,1
1438610198981,1
1438610199291,1
1438610204715,1
1438610218626,1
1438610225073,2
1438610228343,1
1438610231007,1
1438610244829,1
1438610248514,1
1438610248925,3
1438610258757,1
1438610260498,2
1438610262543,2
1438610271964,1
1438610277392,1
1438610282818,1
1438610285074,1
1438610296631,2
1438610322796,1
1438610335890,1
1438610342640,1
1438610355123,1
1438610370987,1
1438610382439,1
1438610384795,1
1438610392986,3
1438610395447,1
1438610395959,1
1438610410072,2
1438610411505,2
1438610417342,2
1438610435040,1
1438610437289,1
1438610439334,1
1438610465932,1
1438610469509,2
1438610512509,1
1438610518241,2
1438610528195,3
1438610534943,1
1438610539034,1
1438610543132,1
1438610544464,3
1438610559722,1
1438610566889,1
1438610585626,3
1438610597203,3
1438610609494,1
1438610609601,2
1438610615230,1
1438610615537,1
1438610618607,2
1438610622184,3
1438610631721,1
1438610638061,1
1438610641436,1
1438610669867,5
1438610672736,1
1438610683881,2
1438610691663,1
1438610697093,1
1438610708240,3
1438610713655,1
1438610730749,3
1438610732692,2
1438610753869,2
1438610786510,1
1438610801150,3
1438610804237,4
1438610833186,3
1438610835849,1
1438610841473,1
1438610843514,1
1438610861417,1
1438610874311,1
1438610876969,1
1438610884436,1
1438610891807,1
1438610894576,1
1438610894884,1
1438610915259,2
1438610915771,1
1438610915977,1
1438610918945,3
1438610924995,1
1438610946567,3
1438610961506,1
1438610975831,1
1438610984335,1
1438610991909,1
1438611016132,1
1438611033621,3
1438611062917,1
1438611076543,1
1438611085452,2
1438611110948,1
1438611111061,4
1438611120883,2
1438611137370,1
1438611149456,2
1438611154985,5
1438611165136,2
1438611165242,1
1438611173006,1
1438611173211,1
1438611174743,1
1438611175051,1
1438611180173,1
1438611200323,1
1438611220383,1
1438611223041,1
1438611224265,4
1438611226824,1
1438611242468,2
1438611242876,2
1438611246870,1
1438611247179,2
1438611247899,1
1438611255981,1
1438611258334,1
1438611266933,1
1438611270414,6
1438611278913,1
1438611289958,1
1438611295396,1
1438611303996,1
1438611308699,1
1438611313096,1
1438611318420,2
1438611335010,1
1438611338388,2
1438611342073,2
1438611361235,1
1438611363584,1
1438611369313,1
1438611370030,2
1438611375550,2
1438611386080,1
1438611389861,3
1438611390897,5
1438611439493,1
1438611471000,1
1438611482975,2
1438611491168,1
1438611493625,2
1438611494649,1
1438611498023,2
1438611506924,3
1438611511424,1
1438611521036,1
1438611523083,2
1438611545799,1
1438611559704,1
1438611560011,2
1438611567061,1
1438611577197,1
1438611619648,1
1438611649033,1
1438611655791,1
1438611659070,1
1438611672788,1
1438611676768,1
1438611691113,6
1438611700339,1
1438611710790,2
1438611722853,1
1438611728165,1
1438611739822,2
1438611740946,1
1438611742990,4
1438611744420,2
1438611749857,2
1438611756203,1
1438611760196,1
1438611767049,1
1438611779328,1
1438611792320,1
1438611803164,1
1438611807869,1
1438611825794,3
1438611840823,1
1438611849210,2
1438611868331,2
1438611894748,2
1438611898538,2
1438611924327,1
1438611941203,2
1438611944276,1
1438611965980,1
1438611992987,2
1438612016712,1
1438612053424,2
1438612061704,1
1438612068977,3
1438612076982,3
1438612078006,2
1438612082708,1
1438612093870,1
1438612105743,1
1438612108301,1
1438612117709,2
1438612119445,1
1438612124366,6
1438612142387,1
1438612154977,1
1438612164987,1
1438612174501,1
1438612188739,3
1438612195595,2
1438612201644,1
1438612209838,1
1438612229603,1
1438612238919,1
1438612241689,1
1438612244651,1
1438612263284,1
1438612263895,4
1438612265426,1
1438612268739,1
1438612285114,2
1438612290848,1
1438612296986,1
1438612298007,1
1438612298620,1
1438612311814,1
1438612313553,2
1438612323495,1
1438612360629,1
1438612363397,1
1438612364932,1
1438612371477,1
1438612379260,1
1438612383153,1
1438612396756,2
1438612396860,1
1438612402790,2
1438612409537,1
1438612424266,1
1438612431333,2
1438612447091,1
1438612461750,1
1438612463080,1
1438612463488,1
1438612473935,1
1438612510246,1
1438612518329,2
1438612531427,3
1438612534799,1
1438612535826,2
1438612545231,3
1438612553714,2
1438612573667,1
1438612574076,1
1438612579082,2
1438612580511,1
1438612590639,2
1438612604459,1
1438612605079,2
1438612616636,1
1438612619293,1
1438612631159,2
1438612643023,1
1438612644967,1
1438612645375,2
1438612655628,2
1438612661364,1
1438612687165,1
1438612699766,1
1438612730965,1
1438612733626,2
1438612738019,1
1438612743443,4
1438612744776,3
1438612759725,1
1438612762495,1
1438612782847,1
1438612785512,2
1438612791436,1
1438612807395,2
1438612807709,1
1438612817529,1
1438612818246,1
1438612823256,1
1438612830529,2
1438612831855,3
1438612836766,1
1438612846381,1
1438612861107,1
1438612862946,1
1438612864484,2
1438612875748,1
1438612880252,1
1438612891001,2
1438612905442,1
1438612909333,1
1438612946584,2
1438612959473,2
1438612966124,1
1438612986789,1
1438612987820,1
1438612994266,3
1438613011863,1
1438613038469,2
1438613069920,3
1438613070839,19
1438613084786,1
1438613091030,1
1438613102381,3
1438613104428,1
1438613119976,2
1438613152817,2
1438613165118,2
1438613172896,1
1438613180066,1
1438613181195,6
1438613181910,1
1438613188560,1
1438613192255,1
1438613200647,1
1438613228906,1
1438613239396,1
1438613252911,1
1438613271537,1
1438613281659,1
1438613284929,2
1438613285134,3
1438613289017,3
1438613298726,1
1438613320610,1
1438613322856,1
1438613329000,1
1438613332986,1
1438613349766,2
1438613355394,1
1438613363186,1
1438613364927,1
1438613368921,1
1438613383565,1
1438613404249,1
1438613404353,3
1438613407217,1
1438613414695,3
1438613430499,3
1438613437259,1
1438613451494,1
1438613473618,1
1438613478126,1
1438613485597,2
1438613491230,1
1438613493684,2
1438613499820,1
1438613507188,1
1438613516180,2
1438613520276,1
1438613529789,2
1438613533885,1
1438613538594,1
1438613539310,1
1438613549851,5
1438613550877,1
1438613557744,2
1438613568196,1
1438613574029,1
1438613580988,2
1438613585592,2
1438613585899,1
1438613589677,1
1438613593160,2
1438613599506,1
1438613622359,1
1438613638017,1
1438613650719,2
1438613660846,1
1438613684192,2
1438613684610,1
1438613685223,20
1438613704354,1
1438613724186,1
1438613729606,1
1438613732167,2
1438613761849,1
1438613766859,1
1438613797736,1
1438613801114,1
1438613805414,3
1438613809815,1
1438613811557,1
1438613846510,1
1438613858786,1
1438613885601,1
1438613892871,2
1438613894103,8
1438613903217,2
1438613913149,1
1438613940983,1
1438613948766,1
1438613950811,1
1438613964003,1
1438613969014,1
1438613969945,5
1438613981093,1
1438613988670,1
1438613997158,2
1438614000949,1
1438614012966,2
1438614026573,4
1438614029736,2
1438614043855,3
1438614090948,8
1438614094329,2
1438614098419,2
1438614127163,2
1438614140059,2
1438614157129,3
1438614161122,2
1438614164920,2
1438614166966,1
1438614192745,1
1438614210289,1
1438614210698,2
1438614214790,2
1438614224306,1
1438614225432,3
1438614235160,2
1438614241613,3
1438614264516,1
1438614264824,1
1438614270859,21
1438614286606,2
1438614289884,1
1438614295006,2
1438614296031,2
1438614308931,3
1438614333887,1
1438614336247,2
1438614338903,1
1438614346875,1
1438614348107,1
1438614350457,1
1438614369069,1
1438614397766,1
1438614400418,2
1438614404316,1
1438614405133,1
1438614407590,1
1438614408306,3
1438614419758,2
1438614421806,1
1438614431626,2
1438614459889,7
1438614459992,2
1438614465328,6
1438614474748,2
1438614482119,2
1438614505466,2
1438614510393,9
1438614511621,1
1438614515302,2
1438614517758,2
1438614530562,1
1438614540890,1
1438614544474,2
1438614549278,1
1438614570653,1
1438614574227,2
1438614605390,2
1438614630871,1
1438614638636,1
1438614641700,1
1438614647020,1
1438614648457,1
1438614661247,3
1438614668304,1
1438614694794,1
1438614726215,2
1438614739820,2
1438614740536,1
1438614751186,2
1438614774106,1
1438614784646,2
1438614792806,1
1438614795460,2
1438614804866,1
1438614810590,1
1438614825436,3
1438614855939,1
1438614874577,2
1438614893314,3
1438614893724,1
1438614904157,2
1438614924945,1
1438614929966,1
1438614942446,3
1438614948597,1
1438614951976,3
1438614956374,1
1438614957703,1
1438614994800,2
1438615002679,2
1438615013937,2
1438615019571,1
1438615025202,1
1438615026535,3
1438615056310,4
1438615056515,2
1438615061216,1
1438615063570,1
1438615073394,1
1438615086071,1
1438615091803,1
1438615110965,6
1438615115160,5
1438615126928,1
1438615127952,1
1438615138697,1
1438615149026,2
1438615169977,1
1438615171002,2
1438615175670,1
1438615176386,2
1438615184055,1
1438615184974,2
1438615195314,1
1438615195415,1
1438615198081,4
1438615201659,1
1438615203608,1
1438615205140,1
1438615207800,2
1438615214959,2
1438615215982,1
1438615220690,1
1438615229993,1
1438615241456,2
1438615256596,2
1438615257310,1
1438615263455,1
1438615265501,1
1438615278304,2
1438615297762,1
1438615305244,1
1438615347322,1
1438615366663,2
1438615373083,1
1438615377377,1
1438615380348,2
1438615394051,2
1438615399375,3
1438615415753,1
1438615422514,2
1438615432846,1
1438615469685,1
1438615474191,1
1438615513906,1
1438615525165,1
1438615527726,1
1438615532127,7
1438615532637,1
1438615534890,1
1438615554650,1
1438615564010,2
1438615567083,2
1438615571593,2
1438615594212,2
1438615594518,1
1438615601277,1
1438615622357,3
1438615631561,1
1438615634228,1
1438615637299,1
1438615645795,3
1438615656840,1
1438615667683,1
1438615686730,2
1438615718172,1
1438615721140,1
1438615746417,6
1438615754202,2
1438615760827,1
1438615770140,2
1438615770547,1
1438615833059,1
1438615833265,1
1438615845449,1
1438615845550,4
1438615846470,1
1438615856494,1
1438615875828,2
1438615876545,1
1438615885048,1
1438615906953,1
1438615907056,1
1438615918606,1
1438615919630,1
1438615923931,3
1438615935606,2
1438615943679,2
1438615944101,1
1438615947677,1
1438615949800,2
1438615950926,22
1438615961864,1
1438615963192,1
1438615967812,2
1438615982461,1
1438615983177,1
1438615986859,2
1438616046245,1
1438616050032,1
1438616058415,2
1438616069884,3
1438616069989,10
1438616071010,1
1438616080116,3
1438616097093,1
1438616129817,16
1438616132069,1
1438616172043,1
1438616210751,1
1438616214127,2
1438616219867,1
1438616224371,3
1438616231026,1
1438616232661,4
1438616237375,1
1438616248115,2
1438616250886,3
1438616256324,1
1438616265330,1
1438616271566,1
1438616296830,2
1438616301647,2
1438616304004,1
1438616304310,1
1438616306354,1
1438616314136,1
1438616320881,1
1438616324560,1
1438616333149,1
1438616342152,1
1438616342560,2
1438616347873,1
1438616357175,2
1438616361879,1
1438616393887,1
1438616430699,1
1438616432861,1
1438616438900,1
1438616440430,1
1438616465878,2
1438616471302,1
1438616485824,1
1438616523997,2
1438616565295,16
1438616571246,1
1438616576361,1
1438616582805,3
1438616604383,3
1438616625386,3
1438616630808,2
1438616631829,1
1438616664271,1
1438616679824,1
1438616681866,1
1438616716343,1
1438616726466,4
1438616772013,1
1438616779478,1
1438616789203,1
1438616790948,1
1438616801697,1
1438616805086,2
1438616812773,1
1438616827605,1
1438616840090,3
1438616843051,2
1438616846530,1
1438616866596,1
1438616870688,1
1438616872837,1
1438616879998,2
1438616885119,2
1438616891871,1
1438616898731,1
1438616903029,1
1438616909571,1
1438616934922,1
1438616942590,1
1438616943817,5
1438616971050,1
1438616989458,1
1438617013917,1
1438617030677,1
1438617047261,1
1438617058918,1
1438617080620,2
1438617100049,1
1438617105073,4
1438617105378,2
1438617107013,2
1438617108140,2
1438617108654,1
1438617136097,2
1438617147666,1
1438617149301,4
1438617150236,2
1438617177649,1
1438617177752,1
1438617177855,2
1438617179597,1
1438617190944,1
1438617206801,1
1438617211096,1
1438617217946,4
1438617230938,2
1438617237283,1
1438617252419,2
1438617258457,2
1438617274509,2
1438617292197,1
1438617303345,2
1438617319509,1
1438617323901,2
1438617335782,2
1438617339575,1
1438617349404,3
1438617372127,3
1438617372332,1
1438617374989,2
1438617383588,2
1438617388082,1
1438617391272,1
1438617404879,1
1438617407029,3
1438617409077,1
1438617419108,2
1438617420028,4
1438617421461,1
1438617438434,1
1438617443556,2
1438617447548,2
1438617466677,2
1438617473225,1
1438617478654,1
1438617495658,2
1438617502818,1
1438617506815,1
1438617510814,3
1438617513271,2
1438617537017,2
1438617538652,1
1438617540591,1
1438617545904,1
1438617567991,2
1438617580674,2
1438617595203,1
1438617600936,1
1438617617198,1
1438617624969,1
1438617633148,1
1438617641018,5
1438617645107,2
1438617647253,2
1438617659026,1
1438617673033,2
1438617677434,1
1438617677844,2
1438617686736,1
1438617690935,5
1438617707916,2
1438617717138,1
1438617748637,1
1438617761115,1
1438617783834,2
1438617815043,1
1438617821900,1
1438617834907,1
1438617841153,2
1438617858540,1
1438617870409,1
1438617876557,1
1438617879522,2
1438617882285,1
1438617886989,9
1438617891689,3
1438617895372,1
1438617900691,2
1438617907659,1
1438617920864,2
1438617932723,1
1438617935896,2
1438617938758,2
1438617939983,1
1438617944387,2
1438617945418,7
1438617951347,1
1438617951451,3
1438617951553,1
1438617954519,2
1438617955643,1
1438617960147,1
1438617971397,2
1438617972217,1
1438617974977,1
1438617976306,1
1438617985109,2
1438617988995,1
1438617999950,1
1438618007828,1
1438618011314,3
1438618026058,1
1438618029639,1
1438618065339,3
1438618066770,1
1438618080361,1
1438618088036,2
1438618092434,1
1438618095097,2
1438618098887,1
1438618109941,3
1438618110354,1
1438618111173,1
1438618116290,1
1438618117310,1
1438618127055,1
1438618152011,1
1438618160199,3
1438618161015,1
1438618161323,1
1438618170139,2
1438618173005,1
1438618180890,1
1438618182217,1
1438618185711,2
1438618219358,1
1438618220996,2
1438618228971,2
1438618235822,1
1438618248500,1
1438618253207,1
1438618259850,1
1438618261485,1
1438618278968,1
1438618283061,1
1438618290854,3
1438618304063,2
1438618325361,2
1438618337654,1
1438618343491,2
1438618357429,1
1438618358658,1
1438618359170,1
1438618373000,1
1438618377914,1
1438618387435,2
1438618402081,1
1438618409867,8
1438618419700,1
1438618419905,1
1438618436077,1
1438618457271,1
1438618459622,1
1438618467900,1
1438618481217,5
1438618486247,1
1438618487270,1
1438618500252,1
1438618504347,1
1438618506699,2
1438618508335,1
1438618521523,2
1438618527257,1
1438618530943,1
1438618534119,1
1438618538516,2
1438618547004,2
1438618557127,1
1438618566651,1
1438618579553,2
1438618583236,2
1438618587335,2
1438618590911,1
1438618595819,2
1438618598892,1
1438618599097,1
1438618617813,2
1438618618630,2
1438618624371,3
1438618632239,1
1438618649016,2
1438618650037,5
1438618660884,1
1438618662447,1
1438618664506,6
1438618684854,3
1438618697850,1
1438618702559,2
1438618704501,1
1438618710536,7
1438618710841,2
1438618718100,2
1438618720558,1
1438618738887,1
1438618744419,2
1438618753839,1
1438618757627,1
1438618758138,1
1438618772476,1
1438618778205,2
1438618784658,2
1438618794276,2
1438618814242,1
1438618830396,1
1438618831723,1
1438618838680,1
1438618845019,2
1438618856192,3
1438618859673,1
1438618873600,2
1438618881383,1
1438618914256,3
1438618915584,1
1438618920191,2
1438618921029,1
1438618929926,1
1438618931058,1
1438618940582,1
1438618941914,9
1438618942017,12
1438618964340,2
1438618964441,2
1438618964543,2
1438618974271,1
1438618976013,1
1438618981341,1
1438618992497,1
1438618996290,2
1438619011847,3
1438619024418,4
1438619025032,5
1438619025443,1
1438619028915,2
1438619035777,1
1438619036084,1
1438619041094,1
1438619042119,1
1438619072204,2
1438619075373,3
1438619080796,1
1438619080903,1
1438619081104,1
1438619081614,1
1438619082741,3
1438619083050,1
1438619084380,1
1438619085611,2
1438619090731,2
1438619099334,1
1438619100357,1
1438619123469,2
1438619131156,1
1438619135556,2
1438619146200,2
1438619155205,2
1438619168401,1
1438619185687,1
1438619193667,1
1438619201129,2
1438619229284,2
1438619230104,3
1438619236554,1
1438619236660,2
1438619259941,1
1438619284629,2
1438619288011,2
1438619288828,1
1438619296710,1
1438619300500,1
1438619305208,1
1438619311260,1
1438619336860,1
1438619339845,2
1438619370056,3
1438619378027,1
1438619387027,1
1438619387642,1
1438619395517,1
1438619424556,3
1438619428440,1
1438619439726,2
1438619441060,1
1438619444840,2
1438619445456,2
1438619461098,1
1438619466828,1
1438619492316,2
1438619512056,1
1438619519947,1
1438619526703,1
1438619527423,1
1438619542859,2
1438619543473,2
1438619547572,2
1438619565391,1
1438619585867,1
1438619606972,1
1438619607993,1
1438619625400,1
1438619629213,1
1438619634941,1
1438619637292,1
1438619644757,1
1438619649879,1
1438619654280,1
1438619676199,1
1438619694836,1
1438619697303,1
1438619701095,1
1438619705190,1
1438619710618,2
1438619712152,1
1438619712866,2
1438619714918,1
1438619717267,1
1438619722696,1
1438619730065,7
1438619730884,3
1438619749915,1
1438619751964,1
1438619753600,2
1438619757186,1
1438619761999,1
1438619765984,1
1438619782859,2
1438619784290,2
1438619795020,1
1438619802386,1
1438619821146,1
1438619822066,3
1438619826768,2
1438619830141,2
1438619832500,3
1438619839560,1
1438619840286,3
1438619847043,2
1438619858617,1
1438619864251,2
1438619867011,4
1438619872632,3
1438619897811,1
1438619899446,4
1438619903241,2
1438619908971,2
1438619951562,1
1438619966001,4
1438619987206,3
1438619989564,1
1438620014878,1
1438620030451,1
1438620036183,1
1438620039979,2
1438620043970,1
1438620087973,2
1438620095858,1
1438620105284,2
1438620108353,1
1438620133450,1
1438620136423,2
1438620142153,1
1438620149103,1
1438620180082,3
1438620181103,2
1438620184071,2
1438620196852,11
1438620197771,1
1438620206370,39
1438620206576,2
1438620217254,11
1438620217355,2
1438620225141,1
1438620225550,1
1438620232307,2
1438620239481,4
1438620266210,1
1438620300307,2
1438620306662,1
1438620341987,1
1438620345182,1
1438620353670,2
1438620360536,2
1438620367593,3
1438620369648,2
1438620369751,1
1438620376711,1
1438620380809,1
1438620383576,2
1438620416869,1
1438620430386,2
1438620433052,2
1438620437726,1
1438620458313,1
1438620459029,1
1438620462716,1
1438620465272,3
1438620468139,1
1438620471631,2
1438620481462,1
1438620485149,1
1438620492210,2
1438620492935,1
1438620501427,1
1438620501939,5
1438620503065,3
1438620506128,1
1438620508480,1
1438620514203,3
1438620519833,3
1438620521066,3
1438620523011,1
1438620524446,4
1438620524856,1
1438620525061,2
1438620531511,2
1438620558953,1
1438620571863,2
1438620580159,1
1438620598303,1
1438620598404,1
1438620600756,3
1438620603724,1
1438620627370,2
1438620628394,1
1438620631266,1
1438620633213,1
1438620635666,1
1438620635768,2
1438620639869,1
1438620640484,1
1438620645294,1
1438620647545,2
1438620648573,4
1438620651230,3
1438620651946,2
1438620661060,1
1438620681311,2
1438620684690,1
1438620737266,2
1438620753946,3
1438620756001,1
1438620757635,4
1438620763359,2
1438620768879,2
1438620768986,4
1438620781770,2
1438620801061,1
1438620803829,1
1438620811096,1
1438620821030,3
1438620822366,2
1438620833828,1
1438620835263,2
1438620849068,1
1438620868485,3
1438620869203,1
1438620883004,9
1438620887611,1
1438620892826,1
1438620914028,2
1438620930229,3
1438620936360,1
1438620938407,1
1438620958162,1
1438620959298,1
1438620960216,3
1438620969435,3
1438620970151,1
1438620982793,1
1438620985753,2
1438620986470,1
1438620988616,3
1438621003750,1
1438621005487,12
1438621009480,1
1438621022994,1
1438621024426,2
1438621027393,1
1438621043241,1
1438621051330,1
1438621065149,1
1438621088466,1
1438621095020,1
1438621103116,2
1438621135990,2
1438621136297,1
1438621144716,1
1438621150242,1
1438621155155,2
1438621163244,5
1438621179658,2
1438621181406,1
1438621187335,2
1438621193376,1
1438621202891,1
1438621205957,1
1438621228680,1
1438621241588,1
1438621246297,1
1438621249776,1
1438621261761,2
1438621264530,3
1438621286001,3
1438621322820,1
1438621333966,2
1438621364558,1
1438621365485,2
1438621368394,3
1438621383527,1
1438621388222,2
1438621393649,1
1438621396411,3
1438621410019,2
1438621411046,4
1438621417182,1
1438621438862,1
1438621441643,1
1438621441846,2
1438621465361,3
1438621468435,1
1438621477762,2
1438621485750,2
1438621496899,1
1438621504160,2
1438621508251,1
1438621513259,4
1438621524218,1
1438621533020,3
1438621535682,1
1438621541109,2
1438621549302,1
1438621569955,1
1438621571283,1
1438621590326,1
1438621594016,1
1438621604767,3
1438621620943,1
1438621629954,2
1438621630372,1
1438621647262,1
1438621650340,1
1438621664485,1
1438621665199,4
1438621668982,2
1438621671948,1
1438621674305,1
1438621678401,1
1438621684643,1
1438621692011,1
1438621704073,1
1438621712266,1
1438621724959,2
1438621739795,2
1438621746545,4
1438621751657,2
1438621769303,2
1438621776465,1
1438621777800,1
1438621806667,1
1438621814955,3
1438621834088,1
1438621849550,1
1438621863887,1
1438621869314,1
1438621869932,1
1438621883548,1
1438621883650,1
1438621891019,2
1438621895424,1
1438621896140,1
1438621902599,4
1438621906395,1
1438621914364,1
1438621916719,2
1438621919790,1
1438621936975,1
1438621939027,4
1438621950446,2
1438621955965,2
1438621959333,2
1438621971209,1
1438621973872,1
1438621980617,1
1438622007031,1
1438622011030,1
1438622014510,1
1438622021368,3
1438622032020,2
1438622036730,1
1438622046243,2
1438622058001,1
1438622064443,1
1438622065159,1
1438622067414,2
1438622097904,1
1438622098928,2
1438622108343,3
1438622133016,4
1438622138441,3
1438622193245,1
1438622233680,2
1438622250657,2
1438622251066,1
1438622252815,1
1438622262433,1
1438622267039,1
1438622278388,2
1438622288412,1
1438622290048,2
1438622304776,3
1438622331989,1
1438622333318,1
1438622334239,1
1438622342271,1
1438622348721,1
1438622353125,1
1438622379123,1
1438622384651,1
1438622387209,2
1438622394161,1
1438622401025,2
1438622403992,1
1438622408392,1
1438622429667,2
1438622430382,1
1438622432426,1
1438622445222,11
1438622452995,3
1438622454324,1
1438622460049,7
1438622461687,2
1438622461790,3
1438622496781,1
1438622501588,2
1438622503120,1
1438622510579,1
1438622519068,1
1438622532341,1
1438622534689,2
1438622541029,2
1438622552281,1
1438622554122,1
1438622572940,1
1438622579183,1
1438622604451,3
1438622622149,2
1438622626752,1
1438622669320,2
1438622670656,2
1438622671985,2
1438622684486,3
1438622693796,1
1438622715484,2
1438622717120,1
1438622734152,1
1438622735072,1
1438622773638,2
1438622776296,1
1438622778757,1
1438622785811,1
1438622792768,1
1438622803096,2
1438622807486,1
1438622809233,1
1438622820171,2
1438622825802,1
1438622826006,1
1438622840834,1
1438622842881,1
1438622844928,1
